title,authors,published,url
Combinational Q-Learning for Dou Di Zhu,"['Yang You', 'Liangwei Li', 'Baisong Guo', 'Weiming Wang', 'Cewu Lu']",2019-01-24T08:28:04Z,https://arxiv.org/abs/1901.08925v2
Deep Archetypal Analysis,"['Sebastian Mathias Keller', 'Maxim Samarin', 'Mario Wieser', 'Volker Roth']",2019-01-30T13:04:53Z,https://arxiv.org/abs/1901.10799v2
Stable and Fair Classification,"['Lingxiao Huang', 'Nisheeth K. Vishnoi']",2019-02-21T00:56:14Z,https://arxiv.org/abs/1902.07823v4
LOSSGRAD: automatic learning rate in gradient descent,"['Bartosz Wójcik', 'Łukasz Maziarka', 'Jacek Tabor']",2019-02-20T17:11:17Z,https://arxiv.org/abs/1902.07656v1
Learning to Generalize from Sparse and Underspecified Rewards,"['Rishabh Agarwal', 'Chen Liang', 'Dale Schuurmans', 'Mohammad Norouzi']",2019-02-19T18:51:10Z,https://arxiv.org/abs/1902.07198v4
Computing Approximate Equilibria in Sequential Adversarial Games by Exploitability Descent,"['Edward Lockhart', 'Marc Lanctot', 'Julien Pérolat', 'Jean-Baptiste Lespiau', 'Dustin Morrill', 'Finbarr Timbers', 'Karl Tuyls']",2019-03-13T17:27:04Z,https://arxiv.org/abs/1903.05614v4
Simulating Emergent Properties of Human Driving Behavior Using Multi-Agent Reward Augmented Imitation Learning,"['Raunak P. Bhattacharyya', 'Derek J. Phillips', 'Changliu Liu', 'Jayesh K. Gupta', 'Katherine Driggs-Campbell', 'Mykel J. Kochenderfer']",2019-03-14T00:02:03Z,https://arxiv.org/abs/1903.05766v1
"The Concept of the Deep Learning-Based System ""Artificial Dispatcher"" to Power System Control and Dispatch","['Nikita Tomin', 'Victor Kurbatsky', 'Michael Negnevitsky']",2018-05-07T07:21:42Z,https://arxiv.org/abs/1805.05408v1
Graph Signal Sampling via Reinforcement Learning,"['Oleksii Abramenko', 'Alexander Jung']",2018-05-15T14:46:45Z,https://arxiv.org/abs/1805.05827v1
Causal Reasoning for Algorithmic Fairness,"['Joshua R. Loftus', 'Chris Russell', 'Matt J. Kusner', 'Ricardo Silva']",2018-05-15T15:42:35Z,https://arxiv.org/abs/1805.05859v1
Metatrace Actor-Critic: Online Step-size Tuning by Meta-gradient Descent for Reinforcement Learning Control,"['Kenny Young', 'Baoxiang Wang', 'Matthew E. Taylor']",2018-05-10T20:00:50Z,https://arxiv.org/abs/1805.04514v2
Examining a hate speech corpus for hate speech detection and popularity prediction,"['Filip Klubička', 'Raquel Fernández']",2018-05-12T06:00:47Z,https://arxiv.org/abs/1805.04661v1
Do deep reinforcement learning agents model intentions?,"['Tambet Matiisen', 'Aqeel Labash', 'Daniel Majoral', 'Jaan Aru', 'Raul Vicente']",2018-05-15T20:15:05Z,https://arxiv.org/abs/1805.06020v2
Constructing Narrative Event Evolutionary Graph for Script Event Prediction,"['Zhongyang Li', 'Xiao Ding', 'Ting Liu']",2018-05-14T09:23:26Z,https://arxiv.org/abs/1805.05081v2
Optimized Computation Offloading Performance in Virtual Edge Computing Systems via Deep Reinforcement Learning,"['Xianfu Chen', 'Honggang Zhang', 'Celimuge Wu', 'Shiwen Mao', 'Yusheng Ji', 'Mehdi Bennis']",2018-05-16T06:21:02Z,https://arxiv.org/abs/1805.06146v1
A Theoretical Explanation for Perplexing Behaviors of Backpropagation-based Visualizations,"['Weili Nie', 'Yang Zhang', 'Ankit Patel']",2018-05-18T03:45:06Z,https://arxiv.org/abs/1805.07039v4
Text classification based on ensemble extreme learning machine,"['Ming Li', 'Peilun Xiao', 'Ju Zhang']",2018-05-10T06:10:46Z,https://arxiv.org/abs/1805.06525v1
Cross-Target Stance Classification with Self-Attention Networks,"['Chang Xu', 'Cecile Paris', 'Surya Nepal', 'Ross Sparks']",2018-05-17T03:39:23Z,https://arxiv.org/abs/1805.06593v2
A Formulation of Recursive Self-Improvement and Its Possible Efficiency,['Wenyi Wang'],2018-05-17T06:08:37Z,https://arxiv.org/abs/1805.06610v1
DeepLogic: Towards End-to-End Differentiable Logical Reasoning,"['Nuri Cingillioglu', 'Alessandra Russo']",2018-05-18T20:36:21Z,https://arxiv.org/abs/1805.07433v3
Deep Loopy Neural Network Model for Graph Structured Data Representation Learning,['Jiawei Zhang'],2018-05-19T03:33:20Z,https://arxiv.org/abs/1805.07504v2
FASK with Interventional Knowledge Recovers Edges from the Sachs Model,"['Joseph Ramsey', 'Bryan Andrews']",2018-05-06T15:49:04Z,https://arxiv.org/abs/1805.03108v1
"Motion Planning Among Dynamic, Decision-Making Agents with Deep Reinforcement Learning","['Michael Everett', 'Yu Fan Chen', 'Jonathan P. How']",2018-05-04T22:45:08Z,https://arxiv.org/abs/1805.01956v1
Causal programming: inference with structural causal models as finding instances of a relation,['Joshua Brulé'],2018-05-04T23:14:36Z,https://arxiv.org/abs/1805.01960v1
On the Conditional Logic of Simulation Models,"['Duligur Ibeling', 'Thomas Icard']",2018-05-08T07:08:13Z,https://arxiv.org/abs/1805.02859v1
Online normalizer calculation for softmax,"['Maxim Milakov', 'Natalia Gimelshein']",2018-05-08T07:34:17Z,https://arxiv.org/abs/1805.02867v2
Correlation Heuristics for Constraint Programming,"['Ruiwei Wang', 'Wei Xia', 'Roland H. C. Yap']",2018-05-06T13:09:17Z,https://arxiv.org/abs/1805.02205v2
Acquisition and use of knowledge over a restricted domain by intelligent agents,"['Juliao Braga', 'Nizam Omar', 'Luciana F. Thome']",2018-05-06T16:32:19Z,https://arxiv.org/abs/1805.02241v1
S4ND: Single-Shot Single-Scale Lung Nodule Detection,"['Naji Khosravan', 'Ulas Bagci']",2018-05-06T21:32:14Z,https://arxiv.org/abs/1805.02279v2
Policy Optimization with Second-Order Advantage Information,"['Jiajin Li', 'Baoxiang Wang']",2018-05-09T15:23:58Z,https://arxiv.org/abs/1805.03586v2
Learning Robust Search Strategies Using a Bandit-Based Approach,"['Wei Xia', 'Roland H. C. Yap']",2018-05-10T08:30:37Z,https://arxiv.org/abs/1805.03876v1
Learning Graph-Level Representations with Recurrent Neural Networks,"['Yu Jin', 'Joseph F. JaJa']",2018-05-20T00:26:37Z,https://arxiv.org/abs/1805.07683v4
Model Aggregation via Good-Enough Model Spaces,"['Neel Guha', 'Virginia Smith']",2018-05-20T15:58:14Z,https://arxiv.org/abs/1805.07782v3
Predicting Electricity Outages Caused by Convective Storms,"['Roope Tervo', 'Joonas Karjalainen', 'Alexander Jung']",2018-05-21T05:28:22Z,https://arxiv.org/abs/1805.07897v1
An Optimal Rewiring Strategy for Reinforcement Social Learning in Cooperative Multiagent Systems,"['Hongyao Tang', 'Li Wang', 'Zan Wang', 'Tim Baarslag', 'Jianye Hao']",2018-05-13T14:20:11Z,https://arxiv.org/abs/1805.08588v1
Computable Variants of AIXI which are More Powerful than AIXItl,['Susumu Katayama'],2018-05-22T14:09:49Z,https://arxiv.org/abs/1805.08592v3
Multi-robot Symmetric Rendezvous Search on the Line with an Unknown Initial Distance,['Deniz Ozsoyeller'],2018-05-21T08:05:24Z,https://arxiv.org/abs/1805.08645v1
Sparse Binary Compression: Towards Distributed Deep Learning with minimal Communication,"['Felix Sattler', 'Simon Wiedemann', 'Klaus-Robert Müller', 'Wojciech Samek']",2018-05-22T17:54:13Z,https://arxiv.org/abs/1805.08768v1
Reinforcement Learning of Theorem Proving,"['Cezary Kaliszyk', 'Josef Urban', 'Henryk Michalewski', 'Mirek Olšák']",2018-05-19T10:05:43Z,https://arxiv.org/abs/1805.07563v1
Deep learning generalizes because the parameter-function map is biased towards simple functions,"['Guillermo Valle-Pérez', 'Chico Q. Camargo', 'Ard A. Louis']",2018-05-22T11:51:36Z,https://arxiv.org/abs/1805.08522v5
Data-Efficient Hierarchical Reinforcement Learning,"['Ofir Nachum', 'Shixiang Gu', 'Honglak Lee', 'Sergey Levine']",2018-05-21T21:33:44Z,https://arxiv.org/abs/1805.08296v4
AgileNet: Lightweight Dictionary-based Few-shot Learning,"['Mohammad Ghasemzadeh', 'Fang Lin', 'Bita Darvish Rouhani', 'Farinaz Koushanfar', 'Ke Huang']",2018-05-21T22:36:11Z,https://arxiv.org/abs/1805.08311v1
Teaching Multiple Concepts to a Forgetful Learner,"['Anette Hunziker', 'Yuxin Chen', 'Oisin Mac Aodha', 'Manuel Gomez Rodriguez', 'Andreas Krause', 'Pietro Perona', 'Yisong Yue', 'Adish Singla']",2018-05-21T23:34:11Z,https://arxiv.org/abs/1805.08322v4
A New Finitely Controllable Class of Tuple Generating Dependencies: The Triangularly-Guarded Class,"['Vernon Asuncion', 'Yan Zhang']",2018-05-21T23:29:09Z,https://arxiv.org/abs/1805.09157v1
Concentric ESN: Assessing the Effect of Modularity in Cycle Reservoirs,"['Davide Bacciu', 'Andrea Bongiorno']",2018-05-23T15:58:57Z,https://arxiv.org/abs/1805.09244v1
Learning compositionally through attentive guidance,"['Dieuwke Hupkes', 'Anand Singh', 'Kris Korrel', 'German Kruszewski', 'Elia Bruni']",2018-05-20T10:33:00Z,https://arxiv.org/abs/1805.09657v4
Learning and Testing Causal Models with Interventions,"['Jayadev Acharya', 'Arnab Bhattacharyya', 'Constantinos Daskalakis', 'Saravanan Kandasamy']",2018-05-24T14:31:09Z,https://arxiv.org/abs/1805.09697v1
R-VQA: Learning Visual Relation Facts with Semantic Attention for Visual Question Answering,"['Pan Lu', 'Lei Ji', 'Wei Zhang', 'Nan Duan', 'Ming Zhou', 'Jianyong Wang']",2018-05-24T14:43:30Z,https://arxiv.org/abs/1805.09701v2
When Simple Exploration is Sample Efficient: Identifying Sufficient Conditions for Random Exploration to Yield PAC RL Algorithms,"['Yao Liu', 'Emma Brunskill']",2018-05-23T10:43:56Z,https://arxiv.org/abs/1805.09045v4
Intelligent Trainer for Model-Based Reinforcement Learning,"['Yuanlong Li', 'Linsen Dong', 'Xin Zhou', 'Yonggang Wen', 'Kyle Guan']",2018-05-24T03:08:40Z,https://arxiv.org/abs/1805.09496v6
Text-mining and ontologies: new approaches to knowledge discovery of microbial diversity,"['Claire Nédellec', 'Robert Bossy', 'Estelle Chaix', 'Louise Deléger']",2018-05-10T11:38:45Z,https://arxiv.org/abs/1805.04107v2
Dyna Planning using a Feature Based Generative Model,"['Ryan Faulkner', 'Doina Precup']",2018-05-23T23:23:34Z,https://arxiv.org/abs/1805.10129v1
Designing for Democratization: Introducing Novices to Artificial Intelligence Via Maker Kits,"['Victor Dibia', 'Aaron Cox', 'Justin Weisz']",2018-05-28T01:30:04Z,https://arxiv.org/abs/1805.10723v3
From Knowledge Graph Embedding to Ontology Embedding? An Analysis of the Compatibility between Vector Space Representations and Rules,"['Víctor Gutiérrez-Basulto', 'Steven Schockaert']",2018-05-26T10:56:47Z,https://arxiv.org/abs/1805.10461v3
A Pragmatic AI Approach to Creating Artistic Visual Variations by Neural Style Transfer,['Chaehan So'],2018-05-28T10:24:20Z,https://arxiv.org/abs/1805.10852v1
Hierarchical clustering with deep Q-learning,"['Richard Forster', 'Agnes Fulop']",2018-05-28T12:59:51Z,https://arxiv.org/abs/1805.10900v1
NengoDL: Combining deep learning and neuromorphic modelling methods,['Daniel Rasmussen'],2018-05-28T19:36:45Z,https://arxiv.org/abs/1805.11144v3
Deep Reinforcement Learning in Ice Hockey for Context-Aware Player Evaluation,"['Guiliang Liu', 'Oliver Schulte']",2018-05-26T19:23:51Z,https://arxiv.org/abs/1805.11088v3
COBRAS-TS: A new approach to Semi-Supervised Clustering of Time Series,"['Toon Van Craenendonck', 'Wannes Meert', 'Sebastijan Dumancic', 'Hendrik Blockeel']",2018-05-02T13:06:58Z,https://arxiv.org/abs/1805.00779v1
A Data-Driven Residential Transformer Overloading Risk Assessment Method,"['Ming Dong', 'Benzhe Li', 'Alex Nassif']",2018-05-02T05:22:56Z,https://arxiv.org/abs/1805.00630v3
Translating LPOD and CR-Prolog2 into Standard Answer Set Programs,"['Joohyung Lee', 'Zhun Yang']",2018-05-02T06:16:50Z,https://arxiv.org/abs/1805.00643v1
"Investigating Audio, Visual, and Text Fusion Methods for End-to-End Automatic Personality Prediction","['Onno Kampman', 'Elham J. Barezi', 'Dario Bertero', 'Pascale Fung']",2018-05-02T10:03:13Z,https://arxiv.org/abs/1805.00705v2
Multi-Source Fusion Operations in Subjective Logic,"['Rens Wouter van der Heijden', 'Henning Kopp', 'Frank Kargl']",2018-05-03T16:02:24Z,https://arxiv.org/abs/1805.01388v1
CLAUDETTE: an Automated Detector of Potentially Unfair Clauses in Online Terms of Service,"['Marco Lippi', 'Przemyslaw Palka', 'Giuseppe Contissa', 'Francesca Lagioia', 'Hans-Wolfgang Micklitz', 'Giovanni Sartor', 'Paolo Torroni']",2018-05-03T10:53:54Z,https://arxiv.org/abs/1805.01217v2
Depth and nonlinearity induce implicit exploration for RL,"['Justas Dauparas', 'Ryota Tomioka', 'Katja Hofmann']",2018-05-29T21:21:18Z,https://arxiv.org/abs/1805.11711v1
Learn to Combine Modalities in Multimodal Deep Learning,"['Kuan Liu', 'Yanen Li', 'Ning Xu', 'Prem Natarajan']",2018-05-29T22:24:48Z,https://arxiv.org/abs/1805.11730v1
Efficient Metropolitan Traffic Prediction Based on Graph Recurrent Neural Network,"['Xiaoyu Wang', 'Cailian Chen', 'Yang Min', 'Jianping He', 'Bo Yang', 'Yang Zhang']",2018-11-02T05:08:40Z,https://arxiv.org/abs/1811.00740v1
Learning Semantic Representations for Novel Words: Leveraging Both Form and Context,"['Timo Schick', 'Hinrich Schütze']",2018-11-09T11:44:05Z,https://arxiv.org/abs/1811.03866v1
Knowledge Tracing Machines: Factorization Machines for Knowledge Tracing,"['Jill-Jênn Vie', 'Hisashi Kashima']",2018-11-08T13:02:09Z,https://arxiv.org/abs/1811.03388v2
Explainable cardiac pathology classification on cine MRI with motion characterization by semi-supervised learning of apparent flow,"['Qiao Zheng', 'Hervé Delingette', 'Nicholas Ayache']",2018-11-08T14:22:05Z,https://arxiv.org/abs/1811.03433v2
PolyNeuron: Automatic Neuron Discovery via Learned Polyharmonic Spline Activations,"['Andrew Hryniowski', 'Alexander Wong']",2018-11-10T20:14:26Z,https://arxiv.org/abs/1811.04303v1
Langevin-gradient parallel tempering for Bayesian neural learning,"['Rohitash Chandra', 'Konark Jain', 'Ratneel V. Deo', 'Sally Cripps']",2018-11-11T03:53:54Z,https://arxiv.org/abs/1811.04343v1
Towards Governing Agent's Efficacy: Action-Conditional $β$-VAE for Deep Transparent Reinforcement Learning,"['John Yang', 'Gyujeong Lee', 'Minsung Hyun', 'Simyung Chang', 'Nojun Kwak']",2018-11-11T04:48:15Z,https://arxiv.org/abs/1811.04350v1
User Modeling for Task Oriented Dialogues,"['Izzeddin Gur', 'Dilek Hakkani-Tur', 'Gokhan Tur', 'Pararth Shah']",2018-11-11T08:21:55Z,https://arxiv.org/abs/1811.04369v1
Election with Bribed Voter Uncertainty: Hardness and Approximation Algorithm,"['Lin Chen', 'Lei Xu', 'Shouhuai Xu', 'Zhimin Gao', 'Weidong Shi']",2018-11-07T21:49:00Z,https://arxiv.org/abs/1811.03158v1
Towards Compositional Distributional Discourse Analysis,"['Bob Coecke', 'Giovanni de Felice', 'Dan Marsden', 'Alexis Toumi']",2018-11-08T05:14:19Z,https://arxiv.org/abs/1811.03277v1
New CleverHans Feature: Better Adversarial Robustness Evaluations with Attack Bundling,['Ian Goodfellow'],2018-11-08T21:30:57Z,https://arxiv.org/abs/1811.03685v1
A Very Brief and Critical Discussion on AutoML,['Bin Liu'],2018-11-09T09:07:52Z,https://arxiv.org/abs/1811.03822v1
Adaptive Regularization Algorithms with Inexact Evaluations for Nonconvex Optimization,"['S. Bellavia', 'G. Gurioli', 'B. Morini', 'Ph. L. Toint']",2018-11-09T09:39:53Z,https://arxiv.org/abs/1811.03831v3
Assessing the Contribution of Semantic Congruency to Multisensory Integration and Conflict Resolution,"['Di Fu', 'Pablo Barros', 'German I. Parisi', 'Haiyan Wu', 'Sven Magg', 'Xun Liu', 'Stefan Wermter']",2018-10-15T23:22:10Z,https://arxiv.org/abs/1810.06748v1
Assumption-Based Planning,"['Damien Pellier', 'Humbert Fiorino']",2018-10-19T10:26:27Z,https://arxiv.org/abs/1810.08431v1
Towards Robot-Centric Conceptual Knowledge Acquisition,"['Georg Jäger', 'Christian A. Mueller', 'Madhura Thosar', 'Sebastian Zug', 'Andreas Birk']",2018-10-08T17:14:58Z,https://arxiv.org/abs/1810.03583v1
Multi-agent Deep Reinforcement Learning for Zero Energy Communities,"['Amit Prasad', 'Ivana Dusparic']",2018-10-08T19:58:46Z,https://arxiv.org/abs/1810.03679v2
The Institutional Approach,['Robert E. Kent'],2018-10-17T17:59:56Z,https://arxiv.org/abs/1810.08074v1
Dynamic Ensemble Active Learning: A Non-Stationary Bandit with Expert Advice,"['Kunkun Pang', 'Mingzhi Dong', 'Yang Wu', 'Timothy M. Hospedales']",2018-09-29T14:29:02Z,https://arxiv.org/abs/1810.07778v1
A general learning system based on neuron bursting and tonic firing,['Hin Wai Lui'],2018-10-22T04:52:39Z,https://arxiv.org/abs/1810.09084v1
Mean-based Heuristic Search for Real-Time Planning,"['Damien Pellier', 'Bruno Bouzy', 'Marc Métivier']",2018-10-22T09:32:55Z,https://arxiv.org/abs/1810.09150v1
Effective extractive summarization using frequency-filtered entity relationship graphs,"['Archit Sakhadeo', 'Nisheeth Srivastava']",2018-10-24T14:30:39Z,https://arxiv.org/abs/1810.10419v1
"A Description Logic Framework for Commonsense Conceptual Combination Integrating Typicality, Probabilities and Cognitive Heuristics","['Antonio Lieto', 'Gian Luca Pozzato']",2018-11-06T14:28:43Z,https://arxiv.org/abs/1811.02366v4
Role of Awareness and Universal Context in a Spiking Conscious Neural Network (SCNN): A New Perspective and Future Directions,['Ahsan Adeel'],2018-11-05T14:12:23Z,https://arxiv.org/abs/1811.01701v1
META-DES.H: a dynamic ensemble selection technique using meta-learning and a dynamic weighting approach,"['Rafael M. O. Cruz', 'Robert Sabourin', 'George D. C. Cavalcanti']",2018-11-01T23:28:01Z,https://arxiv.org/abs/1811.01742v1
On Meta-Learning for Dynamic Ensemble Selection,"['Rafael M. O. Cruz', 'Robert Sabourin', 'George D. C. Cavalcanti']",2018-11-01T23:13:38Z,https://arxiv.org/abs/1811.01743v1
"Plan Online, Learn Offline: Efficient Learning and Exploration via Model-Based Control","['Kendall Lowrey', 'Aravind Rajeswaran', 'Sham Kakade', 'Emanuel Todorov', 'Igor Mordatch']",2018-11-05T17:09:18Z,https://arxiv.org/abs/1811.01848v3
Bootstrapping single-channel source separation via unsupervised spatial clustering on stereo mixtures,"['Prem Seetharaman', 'Gordon Wichern', 'Jonathan Le Roux', 'Bryan Pardo']",2018-11-06T02:20:40Z,https://arxiv.org/abs/1811.02130v1
Semantic bottleneck for computer vision tasks,"['Maxime Bucher', 'Stéphane Herbin', 'Frédéric Jurie']",2018-11-06T09:01:02Z,https://arxiv.org/abs/1811.02234v1
Computing the Value of Computation for Planning,['Can Eren Sezener'],2018-11-07T17:39:24Z,https://arxiv.org/abs/1811.03035v1
Towards a Near Universal Time Series Data Mining Tool: Introducing the Matrix Profile,['Chin-Chia Michael Yeh'],2018-11-05T09:21:33Z,https://arxiv.org/abs/1811.03064v2
Prototypical Clustering Networks for Dermatological Disease Diagnosis,"['Viraj Prabhu', 'Anitha Kannan', 'Murali Ravuri', 'Manish Chablani', 'David Sontag', 'Xavier Amatriain']",2018-11-07T18:27:41Z,https://arxiv.org/abs/1811.03066v1
On the Complexity of Reconnaissance Blind Chess,"['Jared Markowitz', 'Ryan W. Gardner', 'Ashley J. Llorens']",2018-11-07T19:20:21Z,https://arxiv.org/abs/1811.03119v2
Evolutionary Data Measures: Understanding the Difficulty of Text Classification Tasks,"['Edward Collins', 'Nikolai Rozanov', 'Bingbing Zhang']",2018-11-05T18:39:54Z,https://arxiv.org/abs/1811.01910v2
Nearly-tight bounds on linear regions of piecewise linear neural networks,"['Qiang Hu', 'Hao Zhang']",2018-10-31T10:08:40Z,https://arxiv.org/abs/1810.13192v4
Learning Abstract Options,"['Matthew Riemer', 'Miao Liu', 'Gerald Tesauro']",2018-10-27T02:54:59Z,https://arxiv.org/abs/1810.11583v4
SafeRoute: Learning to Navigate Streets Safely in an Urban Environment,"['Sharon Levy', 'Wenhan Xiong', 'Elizabeth Belding', 'William Yang Wang']",2018-11-03T03:16:11Z,https://arxiv.org/abs/1811.01147v1
Invertible Residual Networks,"['Jens Behrmann', 'Will Grathwohl', 'Ricky T. Q. Chen', 'David Duvenaud', 'Jörn-Henrik Jacobsen']",2018-11-02T17:17:55Z,https://arxiv.org/abs/1811.00995v3
Unsupervised Learning of Interpretable Dialog Models,"['Dhiraj Madan', 'Dinesh Raghu', 'Gaurav Pandey', 'Sachindra Joshi']",2018-11-02T17:56:23Z,https://arxiv.org/abs/1811.01012v1
Learning to Rank Query Graphs for Complex Question Answering over Knowledge Graphs,"['Gaurav Maheshwari', 'Priyansh Trivedi', 'Denis Lukovnikov', 'Nilesh Chakraborty', 'Asja Fischer', 'Jens Lehmann']",2018-11-02T22:59:31Z,https://arxiv.org/abs/1811.01118v1
